"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
44,"No","Travel_Rarely",1467,"Research & Development",20,3,"Life Sciences",1475,4,"Male",49,3,1,"Research Scientist",2,"Single",3420,21158,1,"No",13,3,3,0,6,3,2,5,2,1,3
35,"Yes","Travel_Frequently",662,"Sales",18,4,"Marketing",1380,4,"Female",67,3,2,"Sales Executive",3,"Married",4614,23288,0,"Yes",18,3,3,1,5,0,2,4,2,3,2
31,"Yes","Travel_Rarely",249,"Sales",6,4,"Life Sciences",163,2,"Male",76,1,2,"Sales Executive",3,"Married",6172,20739,4,"Yes",18,3,2,0,12,3,2,7,7,7,7
23,"No","Travel_Rarely",650,"Research & Development",9,1,"Medical",758,2,"Male",37,3,1,"Laboratory Technician",1,"Married",2500,4344,1,"No",14,3,4,1,5,2,4,4,3,0,2
31,"No","Travel_Rarely",691,"Research & Development",5,4,"Technical Degree",423,3,"Male",86,3,1,"Research Scientist",4,"Married",4821,10077,0,"Yes",12,3,3,1,6,4,3,5,2,0,3
60,"No","Travel_Rarely",696,"Sales",7,4,"Marketing",1233,2,"Male",52,4,2,"Sales Executive",4,"Divorced",5220,10893,0,"Yes",18,3,2,1,12,3,3,11,7,1,9
30,"Yes","Travel_Rarely",1005,"Research & Development",3,3,"Technical Degree",297,4,"Female",88,3,1,"Research Scientist",1,"Single",2657,8556,5,"Yes",11,3,3,0,8,5,3,5,2,0,4
22,"No","Non-Travel",457,"Research & Development",26,2,"Other",1605,2,"Female",85,2,1,"Research Scientist",3,"Married",2814,10293,1,"Yes",14,3,2,0,4,2,2,4,2,1,3
26,"Yes","Travel_Rarely",1449,"Research & Development",16,4,"Medical",394,1,"Male",45,3,1,"Laboratory Technician",2,"Divorced",2373,14180,2,"Yes",13,3,4,1,5,2,3,3,2,0,2
36,"Yes","Travel_Rarely",1456,"Sales",13,5,"Marketing",1733,2,"Male",96,2,2,"Sales Executive",1,"Divorced",6134,8658,5,"Yes",13,3,2,3,16,3,3,2,2,2,2
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",650,2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
47,"No","Travel_Rarely",1454,"Sales",2,4,"Life Sciences",925,4,"Female",65,2,1,"Sales Representative",4,"Single",3294,13137,1,"Yes",18,3,1,0,3,3,2,3,2,1,2
22,"No","Non-Travel",1123,"Research & Development",16,2,"Medical",22,4,"Male",96,4,1,"Laboratory Technician",4,"Divorced",2935,7324,1,"Yes",13,3,2,2,1,2,2,1,0,0,0
30,"No","Travel_Rarely",855,"Sales",7,4,"Marketing",1428,4,"Female",73,3,2,"Sales Executive",1,"Divorced",4779,12761,7,"No",14,3,2,2,8,3,3,3,2,0,2
27,"No","Travel_Rarely",798,"Research & Development",6,4,"Medical",655,1,"Female",66,2,1,"Research Scientist",3,"Divorced",2187,5013,0,"No",12,3,3,2,6,5,2,5,3,0,3
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",1113,4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
34,"No","Non-Travel",1381,"Sales",4,4,"Marketing",523,3,"Female",72,3,2,"Sales Executive",3,"Married",6538,12740,9,"No",15,3,1,1,6,3,3,3,2,1,2
38,"No","Non-Travel",1336,"Human Resources",2,3,"Human Resources",1805,1,"Male",100,3,1,"Human Resources",2,"Divorced",2592,7129,5,"No",13,3,4,3,13,3,3,11,10,3,8
32,"No","Travel_Frequently",585,"Research & Development",10,3,"Life Sciences",1720,1,"Male",56,3,1,"Research Scientist",3,"Married",3433,17360,6,"No",13,3,1,1,10,3,2,5,2,1,3
27,"No","Travel_Rarely",1220,"Research & Development",5,3,"Life Sciences",434,3,"Female",85,3,1,"Research Scientist",2,"Single",2478,20938,1,"Yes",12,3,2,0,4,2,2,4,3,1,2
55,"Yes","Travel_Rarely",725,"Research & Development",2,3,"Medical",787,4,"Male",78,3,5,"Manager",1,"Married",19859,21199,5,"Yes",13,3,4,1,24,2,3,5,2,1,4
45,"No","Travel_Rarely",193,"Research & Development",6,4,"Other",101,4,"Male",52,3,3,"Research Director",1,"Married",13245,15067,4,"Yes",14,3,2,0,17,3,4,0,0,0,0
26,"No","Travel_Rarely",390,"Research & Development",17,4,"Medical",1718,4,"Male",62,1,1,"Laboratory Technician",3,"Married",2305,6217,1,"No",15,3,3,3,3,3,4,3,2,0,2
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",1684,4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
53,"No","Travel_Rarely",661,"Sales",7,2,"Marketing",862,1,"Female",78,2,3,"Sales Executive",4,"Married",10934,20715,7,"Yes",18,3,4,1,35,3,3,5,2,0,4
45,"No","Travel_Rarely",950,"Research & Development",28,3,"Technical Degree",1546,4,"Male",97,3,1,"Research Scientist",4,"Married",2132,4585,4,"No",20,4,4,1,8,3,3,5,4,0,3
45,"No","Travel_Rarely",930,"Sales",9,3,"Marketing",864,4,"Male",74,3,3,"Sales Executive",1,"Divorced",10761,19239,4,"Yes",12,3,3,1,18,2,3,5,4,0,2
50,"Yes","Travel_Rarely",869,"Sales",3,2,"Marketing",47,1,"Male",86,2,1,"Sales Representative",3,"Married",2683,3810,1,"Yes",14,3,3,0,3,2,3,3,2,0,2
38,"No","Travel_Rarely",1404,"Sales",1,3,"Life Sciences",1961,1,"Male",59,2,1,"Sales Representative",1,"Single",2858,11473,4,"No",14,3,1,0,20,3,2,1,0,0,0
41,"No","Travel_Rarely",896,"Sales",6,3,"Life Sciences",298,4,"Female",75,3,3,"Manager",4,"Single",13591,14674,3,"Yes",18,3,3,0,16,3,3,1,0,0,0
32,"No","Travel_Rarely",529,"Research & Development",2,3,"Technical Degree",2038,4,"Male",78,3,1,"Research Scientist",1,"Single",2439,11288,1,"No",14,3,4,0,4,4,3,4,2,1,2
50,"No","Travel_Rarely",804,"Research & Development",9,3,"Life Sciences",1030,1,"Male",64,3,1,"Laboratory Technician",4,"Married",2380,20165,4,"No",18,3,2,0,8,5,3,1,0,0,0
31,"No","Travel_Frequently",853,"Research & Development",1,1,"Life Sciences",1011,3,"Female",96,3,2,"Manufacturing Director",1,"Married",4148,11275,1,"No",12,3,3,1,4,1,3,4,3,0,3
39,"No","Travel_Rarely",722,"Sales",24,1,"Marketing",2056,2,"Female",60,2,4,"Sales Executive",4,"Married",12031,8828,0,"No",11,3,1,1,21,2,2,20,9,9,6
50,"No","Travel_Rarely",328,"Research & Development",1,3,"Medical",249,3,"Male",86,2,1,"Laboratory Technician",3,"Married",3690,3425,2,"No",15,3,4,1,5,2,2,3,2,0,2
26,"No","Travel_Rarely",157,"Research & Development",1,3,"Medical",1952,3,"Male",95,3,1,"Laboratory Technician",1,"Single",2867,20006,0,"No",13,3,4,0,8,6,2,7,7,7,6
51,"No","Travel_Rarely",432,"Research & Development",9,4,"Life Sciences",116,4,"Male",96,3,1,"Laboratory Technician",4,"Married",2075,18725,3,"No",23,4,2,2,10,4,3,4,2,0,3
30,"Yes","Travel_Frequently",109,"Research & Development",5,3,"Medical",1017,2,"Female",60,3,1,"Laboratory Technician",2,"Single",2422,25725,0,"No",17,3,1,0,4,3,3,3,2,1,2
36,"No","Travel_Rarely",430,"Research & Development",2,4,"Other",1847,4,"Female",73,3,2,"Research Scientist",2,"Married",6962,19573,4,"Yes",22,4,4,1,15,2,3,1,0,0,0
27,"No","Travel_Rarely",1134,"Research & Development",16,4,"Technical Degree",1001,3,"Female",37,3,1,"Laboratory Technician",2,"Married",2811,12086,9,"No",14,3,2,1,4,2,3,2,2,2,2
31,"No","Travel_Rarely",1463,"Research & Development",23,3,"Medical",367,2,"Male",64,2,2,"Healthcare Representative",4,"Married",5582,14408,0,"No",21,4,2,1,10,2,3,9,0,7,8
40,"No","Non-Travel",1094,"Sales",28,3,"Other",615,3,"Male",58,1,3,"Sales Executive",1,"Divorced",10932,11373,3,"No",15,3,3,1,20,2,3,1,0,0,1
24,"Yes","Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",647,1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Yes",16,3,4,1,6,4,3,6,3,1,2
32,"Yes","Travel_Rarely",1033,"Research & Development",9,3,"Medical",190,1,"Female",41,3,1,"Laboratory Technician",1,"Single",4200,10224,7,"No",22,4,1,0,10,2,4,5,4,0,4
59,"No","Travel_Rarely",142,"Research & Development",3,3,"Life Sciences",309,3,"Male",70,2,1,"Research Scientist",4,"Married",2177,8456,3,"No",17,3,1,1,7,6,3,1,0,0,0
33,"Yes","Travel_Rarely",527,"Research & Development",1,4,"Other",780,4,"Male",63,3,1,"Research Scientist",4,"Single",2686,5207,1,"Yes",13,3,3,0,10,2,2,10,9,7,8
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1649,1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
47,"No","Non-Travel",1169,"Research & Development",14,4,"Technical Degree",1934,3,"Male",64,3,2,"Research Scientist",2,"Married",5467,2125,8,"No",18,3,3,1,16,4,4,8,7,1,7
36,"No","Travel_Rarely",922,"Research & Development",3,2,"Life Sciences",155,1,"Female",39,3,1,"Laboratory Technician",4,"Divorced",2835,2561,5,"No",22,4,1,1,7,2,3,1,0,0,0
56,"No","Travel_Rarely",1255,"Research & Development",1,2,"Life Sciences",1441,1,"Female",90,3,1,"Research Scientist",1,"Married",2066,10494,2,"No",22,4,4,1,5,3,4,3,2,1,0
28,"No","Non-Travel",280,"Human Resources",1,2,"Life Sciences",1858,3,"Male",43,3,1,"Human Resources",4,"Divorced",2706,10494,1,"No",15,3,2,1,3,2,3,3,2,2,2
46,"Yes","Travel_Rarely",669,"Sales",9,2,"Medical",118,3,"Male",64,2,3,"Sales Executive",4,"Single",9619,13596,1,"No",16,3,4,0,9,3,3,9,8,4,7
36,"No","Non-Travel",427,"Research & Development",8,3,"Life Sciences",742,1,"Female",63,4,3,"Research Director",1,"Married",11713,20335,9,"No",14,3,1,1,10,2,3,8,7,0,5
29,"No","Travel_Rarely",718,"Research & Development",8,1,"Medical",1150,2,"Male",79,2,2,"Manufacturing Director",4,"Married",5056,17689,1,"Yes",15,3,3,1,10,2,2,10,7,1,2
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",614,2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
50,"No","Travel_Frequently",809,"Sales",12,3,"Marketing",174,3,"Female",77,3,3,"Sales Executive",4,"Single",9208,6645,4,"No",11,3,4,0,16,3,3,2,2,2,1
58,"No","Travel_Rarely",1055,"Research & Development",1,3,"Medical",1423,4,"Female",76,3,5,"Research Director",1,"Married",19701,22456,3,"Yes",21,4,3,1,32,3,3,9,8,1,5
29,"Yes","Travel_Rarely",408,"Research & Development",25,5,"Technical Degree",565,3,"Female",71,2,1,"Research Scientist",2,"Married",2546,18300,5,"No",16,3,2,0,6,2,4,2,2,1,1
46,"No","Travel_Rarely",706,"Research & Development",2,2,"Life Sciences",1857,4,"Male",82,3,3,"Manufacturing Director",4,"Divorced",8578,19989,3,"No",14,3,3,1,12,4,2,9,8,4,7
34,"No","Travel_Rarely",1442,"Research & Development",9,3,"Medical",717,4,"Female",46,2,3,"Healthcare Representative",2,"Single",8621,17654,1,"No",14,3,2,0,9,3,4,8,7,7,7
33,"No","Travel_Rarely",117,"Research & Development",9,3,"Medical",1238,1,"Male",60,3,1,"Research Scientist",4,"Married",2781,6311,0,"No",13,3,2,1,15,5,3,14,10,4,10
35,"No","Travel_Rarely",287,"Research & Development",1,4,"Life Sciences",2052,3,"Female",62,1,1,"Research Scientist",4,"Married",2977,8952,1,"No",12,3,4,1,4,5,3,4,3,1,1
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",1273,3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
35,"Yes","Travel_Frequently",130,"Research & Development",25,4,"Life Sciences",881,4,"Female",96,3,1,"Research Scientist",2,"Divorced",2022,16612,1,"Yes",19,3,1,1,10,3,2,10,2,7,8
37,"No","Travel_Rarely",921,"Research & Development",10,3,"Medical",486,3,"Female",98,3,1,"Laboratory Technician",1,"Married",3452,17663,6,"No",20,4,2,1,17,3,3,5,4,0,3
36,"No","Travel_Rarely",1403,"Research & Development",6,3,"Life Sciences",373,4,"Male",47,3,1,"Laboratory Technician",4,"Married",3210,20251,0,"No",11,3,3,1,16,4,3,15,13,10,11
50,"No","Travel_Frequently",1115,"Research & Development",1,3,"Life Sciences",141,1,"Female",73,3,5,"Research Director",2,"Married",18172,9755,3,"Yes",19,3,1,0,28,1,2,8,3,0,7
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",1113,4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
44,"No","Travel_Rarely",986,"Research & Development",8,4,"Life Sciences",874,1,"Male",62,4,1,"Laboratory Technician",4,"Married",2818,5044,2,"Yes",24,4,3,1,10,2,2,3,2,0,2
33,"No","Travel_Rarely",931,"Research & Development",14,3,"Medical",252,4,"Female",72,3,1,"Research Scientist",2,"Married",2756,4673,1,"No",13,3,4,1,8,5,3,8,7,1,6
39,"No","Travel_Rarely",492,"Research & Development",12,3,"Medical",1654,4,"Male",66,3,2,"Manufacturing Director",2,"Married",5295,7693,4,"No",21,4,3,0,7,3,3,5,4,1,0
38,"No","Travel_Rarely",723,"Sales",2,4,"Marketing",1835,2,"Female",77,1,2,"Sales Representative",4,"Married",5405,4244,2,"Yes",20,4,1,2,20,4,2,4,2,0,3
32,"Yes","Travel_Rarely",515,"Research & Development",1,3,"Life Sciences",331,4,"Male",62,2,1,"Laboratory Technician",3,"Single",3730,9571,0,"Yes",14,3,4,0,4,2,1,3,2,1,2
40,"No","Travel_Rarely",118,"Sales",14,2,"Life Sciences",1598,4,"Female",84,3,2,"Sales Executive",1,"Married",4639,11262,1,"No",15,3,3,1,5,2,3,5,4,1,2
20,"No","Travel_Rarely",654,"Sales",21,3,"Marketing",1226,3,"Male",43,4,1,"Sales Representative",4,"Single",2678,5050,1,"No",17,3,4,0,2,2,3,2,1,2,2
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",796,4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
51,"Yes","Travel_Frequently",1150,"Research & Development",8,4,"Life Sciences",179,1,"Male",53,1,3,"Manufacturing Director",4,"Single",10650,25150,2,"No",15,3,4,0,18,2,3,4,2,0,3
35,"No","Travel_Rarely",384,"Sales",8,4,"Life Sciences",805,1,"Female",72,3,1,"Sales Representative",4,"Married",2572,20317,1,"No",16,3,2,1,3,1,2,3,2,0,2
30,"Yes","Travel_Frequently",464,"Research & Development",4,3,"Technical Degree",514,3,"Male",40,3,1,"Research Scientist",4,"Single",2285,3427,9,"Yes",23,4,3,0,3,4,3,1,0,0,0
58,"No","Travel_Rarely",605,"Sales",21,3,"Life Sciences",1938,4,"Female",72,3,4,"Manager",4,"Married",17875,11761,4,"Yes",13,3,3,1,29,2,2,1,0,0,0
46,"No","Travel_Rarely",168,"Sales",4,2,"Marketing",1280,4,"Female",33,2,5,"Manager",2,"Married",18789,9946,2,"No",14,3,3,1,26,2,3,11,4,0,8
59,"No","Travel_Rarely",1435,"Sales",25,3,"Life Sciences",81,1,"Female",99,3,3,"Sales Executive",1,"Single",7637,2354,7,"No",11,3,4,0,28,3,2,21,16,7,9
18,"No","Non-Travel",1431,"Research & Development",14,3,"Medical",1839,2,"Female",33,3,1,"Research Scientist",3,"Single",1514,8018,1,"No",16,3,3,0,0,4,1,0,0,0,0
24,"No","Non-Travel",1269,"Research & Development",4,1,"Life Sciences",888,1,"Male",46,2,1,"Laboratory Technician",4,"Married",3162,10778,0,"No",17,3,4,0,6,2,2,5,2,3,4
50,"No","Non-Travel",145,"Sales",1,3,"Life Sciences",1040,4,"Female",95,3,2,"Sales Executive",3,"Married",6347,24920,0,"No",12,3,1,1,19,3,3,18,7,0,13
40,"No","Travel_Frequently",593,"Research & Development",9,4,"Medical",1166,2,"Female",88,3,3,"Research Director",3,"Single",13499,13782,9,"No",17,3,3,0,20,3,2,18,7,2,13
31,"No","Non-Travel",1188,"Sales",20,2,"Marketing",947,4,"Female",45,3,2,"Sales Executive",3,"Married",6932,24406,1,"No",13,3,4,1,9,2,2,9,8,0,0
27,"No","Travel_Rarely",205,"Sales",10,3,"Marketing",1403,4,"Female",98,2,2,"Sales Executive",4,"Married",5769,7100,1,"Yes",11,3,4,0,6,3,3,6,2,4,4
32,"No","Travel_Rarely",498,"Research & Development",3,4,"Medical",966,3,"Female",93,3,2,"Manufacturing Director",1,"Married",6725,13554,1,"No",12,3,3,1,8,2,4,8,7,6,3
28,"Yes","Travel_Rarely",329,"Research & Development",24,3,"Medical",1604,3,"Male",51,3,1,"Laboratory Technician",2,"Married",2408,7324,1,"Yes",17,3,3,3,1,3,3,1,1,0,0
49,"No","Travel_Frequently",636,"Research & Development",10,4,"Life Sciences",396,3,"Female",35,3,5,"Research Director",1,"Single",18665,25594,9,"Yes",11,3,4,0,22,4,3,3,2,1,2
49,"No","Travel_Rarely",1245,"Research & Development",18,4,"Life Sciences",638,4,"Male",58,2,5,"Research Director",3,"Divorced",19502,2125,1,"Yes",17,3,3,1,31,5,3,31,9,0,9
54,"No","Travel_Rarely",155,"Research & Development",9,2,"Life Sciences",1969,1,"Female",67,3,2,"Research Scientist",3,"Married",2897,22474,3,"No",11,3,3,2,9,6,2,4,3,2,3
29,"No","Travel_Frequently",806,"Research & Development",1,4,"Life Sciences",710,2,"Male",76,1,1,"Research Scientist",4,"Divorced",2720,18959,1,"No",18,3,4,1,10,5,3,10,7,2,8
27,"No","Non-Travel",1450,"Research & Development",3,3,"Medical",224,3,"Male",79,2,1,"Research Scientist",3,"Divorced",2566,25326,1,"Yes",15,3,4,1,1,2,2,1,1,0,1
29,"Yes","Travel_Rarely",318,"Research & Development",8,4,"Other",454,2,"Male",77,1,1,"Laboratory Technician",1,"Married",2119,4759,1,"Yes",11,3,4,0,7,4,2,7,7,0,7
40,"Yes","Travel_Rarely",575,"Sales",22,2,"Marketing",492,3,"Male",68,2,2,"Sales Executive",3,"Married",6380,6110,2,"Yes",12,3,1,2,8,6,3,6,4,1,0
24,"Yes","Travel_Rarely",813,"Research & Development",1,3,"Medical",45,2,"Male",61,3,1,"Research Scientist",4,"Married",2293,3020,2,"Yes",16,3,1,1,6,2,2,2,0,2,0
19,"Yes","Travel_Frequently",602,"Sales",1,1,"Technical Degree",235,3,"Female",100,1,1,"Sales Representative",1,"Single",2325,20989,0,"No",21,4,1,0,1,5,4,0,0,0,0
31,"No","Travel_Rarely",140,"Research & Development",12,1,"Medical",246,3,"Female",95,3,1,"Research Scientist",4,"Married",3929,6984,8,"Yes",23,4,3,1,7,0,3,4,2,0,2
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",648,2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
24,"Yes","Travel_Rarely",1448,"Sales",1,1,"Technical Degree",554,1,"Female",62,3,1,"Sales Representative",2,"Single",3202,21972,1,"Yes",16,3,2,0,6,4,3,5,3,1,4
32,"No","Travel_Rarely",646,"Research & Development",9,4,"Life Sciences",679,1,"Female",92,3,2,"Research Scientist",4,"Married",6322,18089,1,"Yes",12,3,4,1,6,2,2,6,4,0,5
35,"No","Travel_Frequently",138,"Research & Development",2,3,"Medical",269,2,"Female",37,3,2,"Laboratory Technician",2,"Single",4425,15986,5,"No",11,3,4,0,10,5,3,6,2,1,2
47,"Yes","Non-Travel",666,"Research & Development",29,4,"Life Sciences",376,1,"Male",88,3,3,"Manager",2,"Married",11849,10268,1,"Yes",12,3,4,1,10,2,2,10,7,9,9
54,"No","Travel_Rarely",1082,"Sales",2,4,"Life Sciences",1070,3,"Female",41,2,3,"Sales Executive",3,"Married",10686,8392,6,"No",11,3,2,1,13,4,3,9,4,7,0
36,"No","Travel_Rarely",1266,"Sales",10,4,"Technical Degree",1880,2,"Female",63,2,2,"Sales Executive",3,"Married",5673,6060,1,"Yes",13,3,1,1,10,4,3,10,9,1,7
36,"No","Travel_Rarely",329,"Sales",16,4,"Marketing",1436,3,"Female",98,2,2,"Sales Executive",1,"Married",5647,13494,4,"No",13,3,1,2,11,3,2,3,2,0,2
27,"No","Travel_Rarely",1130,"Sales",8,4,"Marketing",458,2,"Female",56,3,2,"Sales Executive",2,"Married",6214,3415,1,"No",18,3,1,1,8,3,3,8,7,0,7
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",622,3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
47,"No","Travel_Rarely",1001,"Research & Development",4,3,"Life Sciences",1827,3,"Female",92,2,3,"Manufacturing Director",2,"Divorced",10333,19271,8,"Yes",12,3,3,1,28,4,3,22,11,14,10
42,"No","Travel_Frequently",1271,"Research & Development",2,1,"Medical",875,2,"Male",35,3,1,"Research Scientist",4,"Single",2515,9068,5,"Yes",14,3,4,0,8,2,3,2,1,2,2
44,"Yes","Travel_Rarely",935,"Research & Development",3,3,"Life Sciences",1333,1,"Male",89,3,1,"Laboratory Technician",1,"Married",2362,14669,4,"No",12,3,3,0,10,4,4,3,2,1,2
32,"Yes","Travel_Frequently",1125,"Research & Development",16,1,"Life Sciences",33,2,"Female",72,1,1,"Research Scientist",1,"Single",3919,4681,1,"Yes",22,4,2,0,10,5,3,10,2,6,7
34,"No","Travel_Rarely",1480,"Sales",4,3,"Life Sciences",1882,3,"Male",64,3,3,"Sales Executive",4,"Married",9713,24444,2,"Yes",13,3,4,3,9,3,3,5,3,1,0
42,"No","Travel_Frequently",532,"Research & Development",29,2,"Life Sciences",547,1,"Female",92,3,2,"Research Scientist",3,"Divorced",4556,12932,2,"No",11,3,2,1,19,3,3,5,4,0,2
36,"Yes","Travel_Rarely",1456,"Sales",13,5,"Marketing",1733,2,"Male",96,2,2,"Sales Executive",1,"Divorced",6134,8658,5,"Yes",13,3,2,3,16,3,3,2,2,2,2
29,"No","Travel_Rarely",1210,"Sales",2,3,"Medical",366,1,"Male",78,2,2,"Sales Executive",2,"Married",6644,3687,2,"No",19,3,2,2,10,2,3,0,0,0,0
36,"Yes","Travel_Rarely",318,"Research & Development",9,3,"Medical",90,4,"Male",79,2,1,"Research Scientist",3,"Married",3388,21777,0,"Yes",17,3,1,1,2,0,2,1,0,0,0
45,"No","Travel_Rarely",549,"Research & Development",8,4,"Other",452,4,"Male",75,3,2,"Research Scientist",4,"Married",3697,9278,9,"No",14,3,1,2,12,3,3,10,9,9,8
33,"No","Travel_Frequently",515,"Research & Development",1,2,"Life Sciences",73,1,"Female",98,3,3,"Research Director",4,"Single",13458,15146,1,"Yes",12,3,3,0,15,1,3,15,14,8,12
30,"No","Travel_Frequently",160,"Research & Development",3,3,"Medical",680,3,"Female",71,3,1,"Research Scientist",3,"Divorced",2083,22653,1,"No",20,4,3,1,1,2,3,1,0,0,0
21,"Yes","Travel_Frequently",251,"Research & Development",10,2,"Life Sciences",1279,1,"Female",45,2,1,"Laboratory Technician",3,"Single",2625,25308,1,"No",20,4,3,0,2,2,1,2,2,2,2
35,"No","Travel_Rarely",1214,"Research & Development",1,3,"Medical",105,2,"Male",30,2,1,"Research Scientist",3,"Single",2859,26278,1,"No",18,3,1,0,6,3,3,6,4,0,4
41,"No","Travel_Frequently",1018,"Sales",1,3,"Marketing",1349,3,"Female",66,3,2,"Sales Executive",1,"Divorced",4103,4297,0,"No",17,3,4,1,10,2,3,9,3,1,7
53,"No","Travel_Rarely",1070,"Research & Development",3,4,"Medical",386,3,"Male",45,3,4,"Research Director",3,"Married",17584,21016,3,"Yes",16,3,4,3,21,5,2,5,3,1,3
40,"No","Travel_Rarely",1308,"Research & Development",14,3,"Medical",1128,3,"Male",44,2,5,"Research Director",3,"Single",19626,17544,1,"No",14,3,1,0,21,2,4,20,7,4,9
39,"No","Travel_Rarely",903,"Sales",2,5,"Life Sciences",985,1,"Male",41,4,3,"Sales Executive",3,"Single",7880,2560,0,"No",18,3,4,0,9,3,3,8,7,0,7
39,"No","Non-Travel",1485,"Research & Development",25,2,"Life Sciences",1397,3,"Male",71,3,3,"Healthcare Representative",3,"Married",10920,3449,3,"No",21,4,2,1,13,2,3,6,4,0,5
20,"Yes","Travel_Frequently",769,"Sales",9,3,"Marketing",1077,4,"Female",54,3,1,"Sales Representative",4,"Single",2323,17205,1,"Yes",14,3,2,0,2,3,3,2,2,0,2
29,"No","Travel_Rarely",1247,"Sales",20,2,"Marketing",349,4,"Male",45,3,2,"Sales Executive",4,"Divorced",6931,10732,2,"No",14,3,4,1,10,2,3,3,2,0,2
38,"No","Travel_Rarely",702,"Sales",1,4,"Life Sciences",230,1,"Female",59,2,2,"Sales Executive",4,"Single",8686,12930,4,"No",22,4,3,0,12,2,4,8,3,0,7
30,"No","Travel_Rarely",1288,"Sales",29,4,"Technical Degree",1568,3,"Male",33,3,3,"Sales Executive",2,"Married",9250,17799,3,"No",12,3,2,1,9,3,3,4,2,1,3
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",608,2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
23,"Yes","Travel_Rarely",427,"Sales",7,3,"Life Sciences",1702,3,"Male",99,3,1,"Sales Representative",4,"Divorced",2275,25103,1,"Yes",21,4,2,1,3,2,3,3,2,0,2
36,"Yes","Travel_Rarely",1456,"Sales",13,5,"Marketing",1733,2,"Male",96,2,2,"Sales Executive",1,"Divorced",6134,8658,5,"Yes",13,3,2,3,16,3,3,2,2,2,2
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",1862,3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",926,2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
28,"No","Travel_Rarely",1300,"Research & Development",17,2,"Medical",536,3,"Male",79,3,2,"Laboratory Technician",1,"Divorced",4558,13535,1,"No",12,3,4,1,10,2,3,10,0,1,8
24,"Yes","Travel_Rarely",1448,"Sales",1,1,"Technical Degree",554,1,"Female",62,3,1,"Sales Representative",2,"Single",3202,21972,1,"Yes",16,3,2,0,6,4,3,5,3,1,4
46,"No","Travel_Rarely",1277,"Sales",2,3,"Life Sciences",1732,3,"Male",74,3,3,"Sales Executive",4,"Divorced",10368,5596,4,"Yes",12,3,2,1,13,5,2,10,6,0,3
