"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
29,"No","Travel_Rarely",942,"Research & Development",15,1,"Life Sciences",1202,2,"Female",69,1,1,"Research Scientist",4,"Married",2168,26933,0,"Yes",18,3,1,1,6,2,2,5,4,1,3
36,"Yes","Travel_Rarely",1456,"Sales",13,5,"Marketing",1733,2,"Male",96,2,2,"Sales Executive",1,"Divorced",6134,8658,5,"Yes",13,3,2,3,16,3,3,2,2,2,2
34,"Yes","Travel_Rarely",790,"Sales",24,4,"Medical",1489,1,"Female",40,2,2,"Sales Executive",2,"Single",4599,7815,0,"Yes",23,4,3,0,16,2,4,15,9,10,10
28,"No","Travel_Rarely",895,"Research & Development",15,2,"Life Sciences",1102,1,"Male",50,3,1,"Laboratory Technician",3,"Divorced",2207,22482,1,"No",16,3,4,1,4,5,2,4,2,2,2
37,"No","Travel_Rarely",124,"Research & Development",3,3,"Other",1062,4,"Female",35,3,2,"Healthcare Representative",2,"Single",4107,13848,3,"No",15,3,1,0,8,3,2,4,3,0,1
32,"No","Travel_Frequently",430,"Research & Development",24,4,"Life Sciences",772,1,"Male",80,3,2,"Laboratory Technician",4,"Married",5309,21146,1,"No",15,3,4,2,10,2,3,10,8,4,7
29,"Yes","Travel_Frequently",115,"Sales",13,3,"Technical Degree",1487,1,"Female",51,3,2,"Sales Executive",2,"Single",5765,17485,5,"No",11,3,1,0,7,4,1,5,3,0,0
32,"No","Travel_Rarely",371,"Sales",19,3,"Life Sciences",1739,4,"Male",80,1,3,"Sales Executive",3,"Married",9610,3840,3,"No",13,3,3,1,10,2,1,4,3,0,2
36,"No","Travel_Rarely",132,"Research & Development",6,3,"Life Sciences",97,2,"Female",55,4,1,"Laboratory Technician",4,"Married",3038,22002,3,"No",12,3,2,0,5,3,3,1,0,0,0
32,"No","Non-Travel",953,"Research & Development",5,4,"Technical Degree",1764,2,"Male",65,3,1,"Research Scientist",2,"Single",2718,17674,2,"No",14,3,2,0,12,3,3,7,7,0,7
46,"No","Travel_Frequently",638,"Research & Development",1,3,"Medical",124,3,"Male",40,2,3,"Healthcare Representative",1,"Married",10673,3142,2,"Yes",13,3,3,1,21,5,2,10,9,9,5
33,"Yes","Travel_Frequently",827,"Research & Development",29,4,"Medical",1101,1,"Female",54,2,2,"Research Scientist",3,"Single",4508,3129,1,"No",22,4,2,0,14,4,3,13,7,3,8
21,"No","Travel_Rarely",1343,"Sales",22,1,"Technical Degree",669,3,"Male",49,3,1,"Sales Representative",3,"Single",3447,24444,1,"No",11,3,3,0,3,2,3,3,2,1,2
48,"Yes","Travel_Rarely",626,"Research & Development",1,2,"Life Sciences",64,1,"Male",98,2,3,"Laboratory Technician",3,"Single",5381,19294,9,"Yes",13,3,4,0,23,2,3,1,0,0,0
31,"No","Travel_Rarely",196,"Sales",29,4,"Marketing",1784,1,"Female",91,2,2,"Sales Executive",4,"Married",5468,13402,1,"No",14,3,1,2,13,3,3,12,7,5,7
52,"No","Travel_Rarely",621,"Sales",3,4,"Marketing",776,3,"Male",31,2,4,"Manager",1,"Married",16856,10084,1,"No",11,3,1,0,34,3,4,34,6,1,16
41,"No","Travel_Rarely",642,"Research & Development",1,3,"Life Sciences",1999,4,"Male",76,3,1,"Research Scientist",4,"Married",2782,21412,3,"No",22,4,1,1,12,3,3,5,3,1,0
23,"No","Travel_Rarely",541,"Sales",2,1,"Technical Degree",113,3,"Male",62,3,1,"Sales Representative",1,"Divorced",2322,9518,3,"No",13,3,3,1,3,3,3,0,0,0,0
30,"Yes","Travel_Rarely",740,"Sales",1,3,"Life Sciences",1562,2,"Male",64,2,2,"Sales Executive",1,"Married",9714,5323,1,"No",11,3,4,1,10,4,3,10,8,6,7
35,"No","Travel_Rarely",660,"Sales",7,1,"Life Sciences",1492,4,"Male",76,3,1,"Sales Representative",3,"Married",2404,16192,1,"No",13,3,1,1,1,3,3,1,0,0,0
39,"No","Travel_Rarely",412,"Research & Development",13,4,"Medical",1307,3,"Female",94,2,4,"Manager",2,"Divorced",17123,17334,6,"Yes",13,3,4,2,21,4,3,19,9,15,2
40,"Yes","Travel_Rarely",575,"Sales",22,2,"Marketing",492,3,"Male",68,2,2,"Sales Executive",3,"Married",6380,6110,2,"Yes",12,3,1,2,8,6,3,6,4,1,0
28,"No","Travel_Rarely",1423,"Research & Development",1,3,"Life Sciences",1506,1,"Male",72,2,1,"Research Scientist",3,"Divorced",1563,12530,1,"No",14,3,4,1,1,2,1,1,0,0,0
55,"No","Non-Travel",444,"Research & Development",2,1,"Medical",1074,3,"Male",40,2,4,"Manager",1,"Single",16756,17323,7,"No",15,3,2,0,31,3,4,9,7,6,2
50,"No","Travel_Rarely",989,"Research & Development",7,2,"Medical",80,2,"Female",43,2,5,"Research Director",3,"Divorced",18740,16701,5,"Yes",12,3,4,1,29,2,2,27,3,13,8
35,"Yes","Travel_Rarely",1204,"Sales",4,3,"Technical Degree",1100,4,"Male",86,3,3,"Sales Executive",1,"Single",9582,10333,0,"Yes",22,4,1,0,9,2,3,8,7,4,7
41,"No","Travel_Rarely",796,"Sales",4,1,"Marketing",1815,3,"Female",81,3,3,"Sales Executive",3,"Divorced",10447,26458,0,"Yes",13,3,4,1,23,3,4,22,14,13,5
22,"No","Travel_Rarely",253,"Research & Development",11,3,"Medical",511,1,"Female",43,3,1,"Research Scientist",2,"Married",2244,24440,1,"No",13,3,4,1,2,1,3,2,1,1,2
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",1960,3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
27,"No","Non-Travel",691,"Research & Development",9,3,"Medical",218,4,"Male",57,3,1,"Research Scientist",2,"Divorced",2024,5970,6,"No",18,3,4,1,6,1,1,2,2,2,2
46,"Yes","Travel_Rarely",261,"Research & Development",21,2,"Medical",1821,4,"Female",66,3,2,"Healthcare Representative",2,"Married",8926,10842,4,"No",22,4,4,1,13,2,4,9,7,3,7
20,"No","Travel_Rarely",654,"Sales",21,3,"Marketing",1226,3,"Male",43,4,1,"Sales Representative",4,"Single",2678,5050,1,"No",17,3,4,0,2,2,3,2,1,2,2
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",1082,2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
30,"No","Travel_Rarely",1288,"Sales",29,4,"Technical Degree",1568,3,"Male",33,3,3,"Sales Executive",2,"Married",9250,17799,3,"No",12,3,2,1,9,3,3,4,2,1,3
32,"Yes","Travel_Rarely",1033,"Research & Development",9,3,"Medical",190,1,"Female",41,3,1,"Laboratory Technician",1,"Single",4200,10224,7,"No",22,4,1,0,10,2,4,5,4,0,4
28,"No","Travel_Rarely",1169,"Human Resources",8,2,"Medical",869,2,"Male",63,2,1,"Human Resources",4,"Divorced",4936,23965,1,"No",13,3,4,1,6,6,3,5,1,0,4
34,"Yes","Travel_Frequently",988,"Human Resources",23,3,"Human Resources",590,2,"Female",43,3,3,"Human Resources",1,"Divorced",9950,11533,9,"Yes",15,3,3,3,11,2,3,3,2,0,2
54,"No","Travel_Frequently",966,"Research & Development",1,4,"Life Sciences",1245,4,"Female",53,3,3,"Manufacturing Director",3,"Divorced",10502,9659,7,"No",17,3,1,1,33,2,1,5,4,1,4
19,"Yes","Travel_Rarely",528,"Sales",22,1,"Marketing",167,4,"Male",50,3,1,"Sales Representative",3,"Single",1675,26820,1,"Yes",19,3,4,0,0,2,2,0,0,0,0
38,"No","Travel_Rarely",322,"Sales",7,2,"Medical",382,1,"Female",44,4,2,"Sales Executive",1,"Divorced",5605,19191,1,"Yes",24,4,3,1,8,3,3,8,0,7,7
20,"Yes","Travel_Frequently",769,"Sales",9,3,"Marketing",1077,4,"Female",54,3,1,"Sales Representative",4,"Single",2323,17205,1,"Yes",14,3,2,0,2,3,3,2,2,0,2
34,"Yes","Travel_Rarely",1107,"Human Resources",9,4,"Technical Degree",1467,1,"Female",52,3,1,"Human Resources",3,"Married",2742,3072,1,"No",15,3,4,0,2,0,3,2,2,2,2
48,"No","Travel_Rarely",530,"Sales",29,1,"Medical",473,1,"Female",91,3,3,"Manager",3,"Married",12504,23978,3,"No",21,4,2,1,15,3,1,0,0,0,0
36,"No","Non-Travel",1434,"Sales",8,4,"Life Sciences",789,1,"Male",76,2,3,"Sales Executive",1,"Single",7587,14229,1,"No",15,3,2,0,10,1,3,10,7,0,9
26,"No","Travel_Rarely",933,"Sales",1,3,"Life Sciences",476,3,"Male",57,3,2,"Sales Executive",3,"Married",5296,20156,1,"No",17,3,2,1,8,3,3,8,7,7,7
40,"No","Travel_Frequently",1469,"Research & Development",9,4,"Medical",964,4,"Male",35,3,1,"Research Scientist",2,"Divorced",3617,25063,8,"Yes",14,3,4,1,3,2,3,1,1,0,0
40,"No","Travel_Rarely",759,"Sales",2,2,"Marketing",516,4,"Female",46,3,2,"Sales Executive",2,"Divorced",5715,22553,7,"No",12,3,3,2,8,5,3,5,4,1,3
47,"No","Travel_Frequently",1379,"Research & Development",16,4,"Medical",987,3,"Male",64,4,2,"Manufacturing Director",3,"Divorced",5067,6759,1,"Yes",19,3,3,0,20,3,4,19,10,2,7
38,"No","Travel_Rarely",395,"Sales",9,3,"Marketing",893,2,"Male",98,2,1,"Sales Representative",2,"Married",2899,12102,0,"No",19,3,4,1,3,3,3,2,2,1,2
44,"No","Non-Travel",111,"Research & Development",17,3,"Life Sciences",1206,4,"Male",74,1,1,"Research Scientist",3,"Single",2290,4279,2,"No",13,3,4,0,6,3,3,0,0,0,0
34,"No","Travel_Rarely",629,"Research & Development",27,2,"Medical",247,4,"Female",95,3,1,"Research Scientist",2,"Single",2311,5711,2,"No",15,3,4,0,9,3,3,3,2,1,2
22,"No","Travel_Rarely",1136,"Research & Development",5,3,"Life Sciences",284,4,"Male",60,4,1,"Research Scientist",2,"Divorced",2328,12392,1,"Yes",16,3,1,1,4,2,2,4,2,2,2
56,"Yes","Travel_Rarely",441,"Research & Development",14,4,"Life Sciences",161,2,"Female",72,3,1,"Research Scientist",2,"Married",4963,4510,9,"Yes",18,3,1,3,7,2,3,5,4,4,3
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",926,2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
44,"Yes","Travel_Frequently",429,"Research & Development",1,2,"Medical",1792,3,"Male",99,3,1,"Research Scientist",2,"Divorced",2342,11092,1,"Yes",12,3,3,3,6,2,2,5,3,2,3
34,"Yes","Travel_Frequently",296,"Sales",6,2,"Marketing",555,4,"Female",33,1,1,"Sales Representative",3,"Divorced",2351,12253,0,"No",16,3,4,1,3,3,2,2,2,1,0
30,"Yes","Travel_Frequently",600,"Human Resources",8,3,"Human Resources",1747,3,"Female",66,2,1,"Human Resources",4,"Divorced",2180,9732,6,"No",11,3,3,1,6,0,2,4,2,1,2
27,"No","Travel_Frequently",294,"Research & Development",10,2,"Life Sciences",733,4,"Male",32,3,3,"Manufacturing Director",1,"Divorced",8793,4809,1,"No",21,4,3,2,9,4,2,9,7,1,7
21,"No","Non-Travel",895,"Sales",9,2,"Medical",484,1,"Male",39,3,1,"Sales Representative",4,"Single",2610,2851,1,"No",24,4,3,0,3,3,2,3,2,2,2
56,"No","Travel_Rarely",718,"Research & Development",4,4,"Technical Degree",1191,4,"Female",92,3,5,"Manager",1,"Divorced",19943,18575,4,"No",13,3,4,1,28,2,3,5,2,4,2
30,"No","Travel_Rarely",1082,"Sales",12,3,"Technical Degree",533,2,"Female",83,3,2,"Sales Executive",3,"Single",6577,19558,0,"No",11,3,2,0,6,6,3,5,4,4,4
33,"No","Travel_Rarely",267,"Research & Development",21,3,"Medical",1698,2,"Male",79,4,1,"Laboratory Technician",2,"Married",2028,13637,1,"No",18,3,4,3,14,6,3,14,11,2,13
41,"No","Travel_Frequently",857,"Research & Development",10,3,"Life Sciences",199,4,"Male",91,2,4,"Manager",1,"Divorced",17181,12888,4,"No",13,3,2,1,21,2,2,7,6,7,7
52,"Yes","Travel_Rarely",723,"Research & Development",8,4,"Medical",433,3,"Male",85,2,2,"Research Scientist",2,"Married",4941,17747,2,"No",15,3,1,0,11,3,2,8,2,7,7
36,"No","Travel_Rarely",938,"Research & Development",2,4,"Medical",958,3,"Male",79,3,1,"Laboratory Technician",3,"Single",2519,12287,4,"No",21,4,3,0,16,6,3,11,8,3,9
34,"No","Travel_Rarely",1354,"Research & Development",5,3,"Medical",153,3,"Female",45,2,3,"Manager",1,"Single",11631,5615,2,"No",12,3,4,0,14,6,3,11,10,5,8
35,"No","Travel_Rarely",619,"Sales",1,3,"Marketing",600,2,"Male",85,3,2,"Sales Executive",3,"Married",4717,18659,9,"No",11,3,3,0,15,2,3,11,9,6,9
30,"No","Travel_Rarely",153,"Research & Development",8,2,"Life Sciences",1015,2,"Female",73,4,3,"Research Director",1,"Married",11416,17802,0,"Yes",12,3,3,3,9,4,2,8,7,1,7
55,"Yes","Travel_Rarely",725,"Research & Development",2,3,"Medical",787,4,"Male",78,3,5,"Manager",1,"Married",19859,21199,5,"Yes",13,3,4,1,24,2,3,5,2,1,4
34,"Yes","Travel_Rarely",790,"Sales",24,4,"Medical",1489,1,"Female",40,2,2,"Sales Executive",2,"Single",4599,7815,0,"Yes",23,4,3,0,16,2,4,15,9,10,10
39,"No","Travel_Rarely",1387,"Research & Development",10,5,"Medical",1618,2,"Male",76,3,2,"Manufacturing Director",1,"Married",5377,3835,2,"No",13,3,4,3,10,3,3,7,7,7,7
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",1573,3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
47,"Yes","Non-Travel",666,"Research & Development",29,4,"Life Sciences",376,1,"Male",88,3,3,"Manager",2,"Married",11849,10268,1,"Yes",12,3,4,1,10,2,2,10,7,9,9
45,"Yes","Travel_Rarely",1449,"Sales",2,3,"Marketing",1277,1,"Female",94,1,5,"Manager",2,"Single",18824,2493,2,"Yes",16,3,1,0,26,2,3,24,10,1,11
51,"No","Travel_Rarely",684,"Research & Development",6,3,"Life Sciences",162,1,"Male",51,3,5,"Research Director",3,"Single",19537,6462,7,"No",13,3,3,0,23,5,3,20,18,15,15
39,"No","Travel_Rarely",1498,"Sales",21,4,"Life Sciences",1390,1,"Male",44,2,2,"Sales Executive",4,"Married",6120,3567,3,"Yes",12,3,4,2,8,2,4,5,4,1,4
34,"No","Travel_Rarely",1440,"Sales",7,2,"Technical Degree",1541,2,"Male",55,3,1,"Sales Representative",3,"Married",2308,4944,0,"Yes",25,4,2,1,12,4,3,11,10,5,7
42,"No","Travel_Rarely",201,"Research & Development",1,4,"Life Sciences",517,2,"Female",95,3,1,"Laboratory Technician",1,"Divorced",2576,20490,3,"No",16,3,2,1,8,5,3,5,2,1,2
49,"No","Travel_Frequently",1023,"Sales",2,3,"Medical",2065,4,"Male",63,2,2,"Sales Executive",2,"Married",5390,13243,2,"No",14,3,4,0,17,3,2,9,6,0,8
36,"No","Travel_Frequently",1213,"Human Resources",2,1,"Human Resources",1890,2,"Male",94,2,2,"Human Resources",4,"Single",3886,4223,1,"No",21,4,4,0,10,2,2,10,1,0,8
23,"Yes","Travel_Rarely",427,"Sales",7,3,"Life Sciences",1702,3,"Male",99,3,1,"Sales Representative",4,"Divorced",2275,25103,1,"Yes",21,4,2,1,3,2,3,3,2,0,2
28,"No","Travel_Frequently",467,"Sales",7,3,"Life Sciences",1507,3,"Male",55,3,2,"Sales Executive",1,"Single",4898,11827,0,"No",14,3,4,0,5,5,3,4,2,1,3
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",608,2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
44,"No","Non-Travel",381,"Research & Development",24,3,"Medical",744,1,"Male",49,1,1,"Laboratory Technician",3,"Single",3708,2104,2,"No",14,3,3,0,9,5,3,5,2,1,4
21,"No","Travel_Rarely",984,"Research & Development",1,1,"Technical Degree",1131,4,"Female",70,2,1,"Research Scientist",2,"Single",2070,25326,1,"Yes",11,3,3,0,2,6,4,2,2,2,2
35,"No","Travel_Rarely",1017,"Research & Development",6,4,"Life Sciences",691,2,"Male",82,1,2,"Research Scientist",4,"Single",6646,19368,1,"No",13,3,2,0,17,3,3,17,11,11,8
46,"No","Travel_Rarely",705,"Sales",2,4,"Marketing",38,2,"Female",83,3,5,"Manager",1,"Single",18947,22822,3,"No",12,3,4,0,22,2,2,2,2,2,1
31,"No","Travel_Rarely",828,"Sales",2,1,"Life Sciences",604,2,"Male",77,3,2,"Sales Executive",4,"Single",6582,8346,4,"Yes",13,3,3,0,10,2,4,6,5,0,5
29,"Yes","Travel_Rarely",992,"Research & Development",1,3,"Technical Degree",300,3,"Male",85,3,1,"Research Scientist",3,"Single",2058,19757,0,"No",14,3,4,0,7,1,2,6,2,1,5
36,"No","Travel_Rarely",559,"Research & Development",12,4,"Life Sciences",1614,3,"Female",76,3,2,"Manufacturing Director",3,"Married",4663,12421,9,"Yes",12,3,2,2,7,2,3,3,2,1,1
49,"No","Travel_Rarely",271,"Research & Development",3,2,"Medical",1509,3,"Female",43,2,2,"Laboratory Technician",1,"Married",4789,23070,4,"No",25,4,1,1,10,3,3,3,2,1,2
42,"No","Travel_Rarely",469,"Research & Development",2,2,"Medical",1109,4,"Male",35,3,4,"Manager",1,"Married",17665,14399,0,"No",17,3,4,1,23,3,3,22,6,13,7
50,"No","Travel_Rarely",1322,"Research & Development",28,3,"Life Sciences",1317,4,"Female",43,3,4,"Research Director",1,"Married",16880,22422,4,"Yes",11,3,2,0,25,2,3,3,2,1,2
29,"No","Travel_Rarely",1396,"Sales",10,3,"Life Sciences",749,3,"Male",99,3,1,"Sales Representative",3,"Single",2642,2755,1,"No",11,3,3,0,1,6,3,1,0,0,0
42,"No","Travel_Frequently",1474,"Research & Development",5,2,"Other",591,2,"Male",97,3,1,"Laboratory Technician",3,"Married",2093,9260,4,"No",17,3,4,1,8,4,3,2,2,2,0
40,"No","Travel_Frequently",1184,"Sales",2,4,"Medical",1212,2,"Male",62,3,2,"Sales Executive",2,"Married",4327,25440,5,"No",12,3,4,3,5,2,3,0,0,0,0
22,"No","Non-Travel",1123,"Research & Development",16,2,"Medical",22,4,"Male",96,4,1,"Laboratory Technician",4,"Divorced",2935,7324,1,"Yes",13,3,2,2,1,2,2,1,0,0,0
53,"No","Travel_Rarely",661,"Sales",7,2,"Marketing",862,1,"Female",78,2,3,"Sales Executive",4,"Married",10934,20715,7,"Yes",18,3,4,1,35,3,3,5,2,0,4
31,"No","Travel_Rarely",1398,"Human Resources",8,2,"Medical",1461,4,"Female",96,4,1,"Human Resources",2,"Single",2109,24609,9,"No",18,3,4,0,8,3,3,3,2,0,2
39,"No","Travel_Rarely",1089,"Research & Development",6,3,"Life Sciences",1525,2,"Female",32,3,3,"Manufacturing Director",2,"Single",8376,9150,4,"No",18,3,4,0,9,3,3,2,0,2,2
25,"No","Travel_Rarely",1372,"Sales",18,1,"Life Sciences",1399,1,"Male",93,4,2,"Sales Executive",3,"Married",6232,12477,2,"No",11,3,2,0,6,3,2,3,2,1,2
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",684,1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
54,"No","Travel_Rarely",431,"Research & Development",7,4,"Medical",1830,4,"Female",68,3,2,"Research Scientist",4,"Married",6854,15696,4,"No",15,3,2,1,14,2,2,7,1,1,7
50,"No","Travel_Rarely",939,"Research & Development",24,3,"Life Sciences",1005,4,"Male",95,3,4,"Manufacturing Director",3,"Married",13973,4161,3,"Yes",18,3,4,1,22,2,3,12,11,1,5
25,"No","Travel_Rarely",1356,"Sales",10,4,"Life Sciences",1240,3,"Male",57,3,2,"Sales Executive",4,"Single",4950,20623,0,"No",14,3,2,0,5,4,3,4,3,1,1
41,"Yes","Travel_Frequently",143,"Sales",4,3,"Marketing",488,1,"Male",56,3,2,"Sales Executive",2,"Single",9355,9558,1,"No",18,3,3,0,8,5,3,8,7,7,7
38,"No","Travel_Frequently",653,"Research & Development",29,5,"Life Sciences",79,4,"Female",50,3,2,"Laboratory Technician",4,"Single",2406,5456,1,"No",11,3,4,0,10,2,3,10,3,9,9
39,"No","Travel_Rarely",117,"Research & Development",10,1,"Medical",429,3,"Male",99,3,4,"Manager",1,"Married",17068,5355,1,"Yes",14,3,4,0,21,3,3,21,9,11,10
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1295,1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
50,"No","Travel_Frequently",333,"Research & Development",22,5,"Medical",1539,3,"Male",88,1,4,"Research Director",4,"Single",14411,24450,1,"Yes",13,3,4,0,32,2,3,32,6,13,9
33,"Yes","Travel_Rarely",1017,"Research & Development",25,3,"Medical",1108,1,"Male",55,2,1,"Research Scientist",2,"Single",2313,2993,4,"Yes",20,4,2,0,5,0,3,2,2,2,2
60,"No","Travel_Rarely",696,"Sales",7,4,"Marketing",1233,2,"Male",52,4,2,"Sales Executive",4,"Divorced",5220,10893,0,"Yes",18,3,2,1,12,3,3,11,7,1,9
32,"Yes","Travel_Rarely",515,"Research & Development",1,3,"Life Sciences",331,4,"Male",62,2,1,"Laboratory Technician",3,"Single",3730,9571,0,"Yes",14,3,4,0,4,2,1,3,2,1,2
35,"No","Travel_Frequently",482,"Research & Development",4,4,"Life Sciences",1350,3,"Male",87,3,2,"Research Scientist",3,"Single",4249,2690,1,"Yes",11,3,2,0,9,3,3,9,6,1,1
39,"Yes","Travel_Rarely",1162,"Sales",3,2,"Medical",445,4,"Female",41,3,2,"Sales Executive",3,"Married",5238,17778,4,"Yes",18,3,1,0,12,3,2,1,0,0,0
33,"Yes","Travel_Rarely",465,"Research & Development",2,2,"Life Sciences",328,1,"Female",39,3,1,"Laboratory Technician",1,"Married",2707,21509,7,"No",20,4,1,0,13,3,4,9,7,1,7
41,"No","Travel_Rarely",314,"Human Resources",1,3,"Human Resources",734,4,"Male",59,2,5,"Manager",3,"Married",19189,19562,1,"No",12,3,2,1,22,3,3,22,7,2,10
19,"No","Travel_Rarely",645,"Research & Development",9,2,"Life Sciences",1193,3,"Male",54,3,1,"Research Scientist",1,"Single",2552,7172,1,"No",25,4,3,0,1,4,3,1,1,0,0
31,"No","Travel_Frequently",793,"Sales",20,3,"Life Sciences",1135,3,"Male",67,4,1,"Sales Representative",4,"Married",2791,21981,0,"No",12,3,1,1,3,4,3,2,2,2,2
35,"No","Travel_Rarely",195,"Sales",1,3,"Medical",620,1,"Female",80,3,2,"Sales Executive",3,"Single",4859,6698,1,"No",16,3,4,0,5,3,3,5,4,0,3
33,"No","Travel_Rarely",1099,"Research & Development",4,4,"Medical",1502,1,"Female",82,2,1,"Laboratory Technician",2,"Married",3838,8192,8,"No",11,3,4,0,8,5,3,5,4,0,2
32,"No","Travel_Rarely",1018,"Research & Development",2,4,"Medical",439,1,"Female",74,4,2,"Research Scientist",4,"Single",5055,10557,7,"No",16,3,3,0,10,0,2,7,7,0,7
28,"Yes","Travel_Rarely",890,"Research & Development",2,4,"Medical",828,3,"Male",46,3,1,"Research Scientist",3,"Single",4382,16374,6,"No",17,3,4,0,5,3,2,2,2,2,1
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1967,1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
33,"No","Travel_Rarely",922,"Research & Development",1,5,"Medical",612,1,"Female",95,4,4,"Research Director",3,"Divorced",16184,22578,4,"No",19,3,3,1,10,2,3,6,1,0,5
22,"No","Travel_Rarely",581,"Research & Development",1,2,"Life Sciences",2007,4,"Male",63,3,1,"Research Scientist",3,"Single",3375,17624,0,"No",12,3,4,0,4,2,4,3,2,1,2
51,"No","Travel_Rarely",833,"Research & Development",1,3,"Life Sciences",353,3,"Male",96,3,1,"Research Scientist",4,"Married",2723,23231,1,"No",11,3,2,0,1,0,2,1,0,0,0
19,"No","Travel_Rarely",265,"Research & Development",25,3,"Life Sciences",1269,2,"Female",57,4,1,"Research Scientist",4,"Single",2994,21221,1,"Yes",12,3,4,0,1,2,3,1,0,0,1
40,"No","Non-Travel",663,"Research & Development",9,4,"Other",1449,3,"Male",81,3,2,"Laboratory Technician",3,"Divorced",3975,23099,3,"No",11,3,3,2,11,2,4,8,7,0,7
30,"No","Travel_Rarely",288,"Research & Development",2,3,"Life Sciences",117,3,"Male",99,2,2,"Healthcare Representative",4,"Married",4152,15830,1,"No",19,3,1,3,11,3,3,11,10,10,8
37,"No","Travel_Rarely",799,"Research & Development",1,3,"Technical Degree",623,2,"Female",59,3,3,"Manufacturing Director",4,"Single",7491,23848,4,"No",17,3,4,0,12,3,4,6,5,1,2
39,"No","Travel_Rarely",1253,"Research & Development",10,1,"Medical",1800,3,"Male",65,3,3,"Research Director",3,"Single",13464,7914,7,"No",21,4,3,0,9,3,3,4,3,2,2
26,"No","Travel_Rarely",683,"Research & Development",2,1,"Medical",1407,1,"Male",36,2,1,"Research Scientist",4,"Single",3904,4050,0,"No",12,3,4,0,5,2,3,4,3,1,1
34,"No","Travel_Rarely",665,"Research & Development",6,4,"Other",138,1,"Female",41,3,2,"Research Scientist",3,"Single",4809,12482,1,"No",14,3,3,0,16,3,3,16,13,2,10
31,"Yes","Travel_Frequently",1445,"Research & Development",1,5,"Life Sciences",1459,3,"Female",100,4,3,"Manufacturing Director",2,"Single",7446,8931,1,"No",11,3,1,0,10,2,3,10,8,4,7
30,"No","Non-Travel",641,"Sales",25,2,"Technical Degree",475,4,"Female",85,3,2,"Sales Executive",3,"Married",4736,6069,7,"Yes",12,3,2,1,4,2,4,2,2,2,2
34,"No","Travel_Rarely",1157,"Research & Development",5,2,"Medical",1696,2,"Male",57,2,2,"Laboratory Technician",4,"Married",3986,11912,1,"No",14,3,3,1,15,3,4,15,10,4,13
21,"Yes","Travel_Frequently",756,"Sales",1,1,"Technical Degree",478,1,"Female",99,2,1,"Sales Representative",2,"Single",2174,9150,1,"Yes",11,3,3,0,3,3,3,3,2,1,2
46,"No","Travel_Rarely",406,"Sales",3,1,"Marketing",1124,1,"Male",52,3,4,"Manager",3,"Married",17465,15596,3,"No",12,3,4,1,23,3,3,12,9,4,9
29,"No","Travel_Rarely",665,"Research & Development",15,3,"Life Sciences",346,3,"Male",60,3,1,"Research Scientist",4,"Single",2340,22673,1,"No",19,3,1,0,6,1,3,6,5,1,5
30,"No","Travel_Rarely",202,"Sales",2,1,"Technical Degree",508,3,"Male",72,3,1,"Sales Representative",2,"Married",2476,17434,1,"No",18,3,1,1,1,3,3,1,0,0,0
50,"Yes","Travel_Frequently",562,"Sales",8,2,"Technical Degree",723,2,"Male",50,3,2,"Sales Executive",3,"Married",6796,23452,3,"Yes",14,3,1,1,18,4,3,4,3,1,3
